ID,IOU_RASTER,IOU_VECTOR,F1_BOUNDARY,Shape_Similarity_Index_raster,Shape_Similarity_Index_vector
116,0.501068115234375,0.5498079319367333,0.5496335921021158,0.9789585867776562,0.5498077289193053
161,0.1230316162109375,0.1572692306600826,0.22038388483454963,0.9754900640366286,0.15726878120308804
191,0.1390838623046875,0.06121661397291131,0.08099688473520249,0.9440542542811743,0.06121632775373404
2075,0.2187957763671875,0.6123805325526813,0.6775892334698654,0.9223874367192981,0.6123803963388875
2084,0.7249603271484375,0.8315642783113588,0.7297287935991132,0.8792722911962134,0.8316082747362624
2085,0.2360076904296875,0.6496600817089783,0.641089001604023,0.993357486612604,0.649659967967079
2086,0.0491180419921875,0.61134682523563,0.7200552295478081,0.8922541068801971,0.6113466017676009
243,0.1098785400390625,0.16510453479204662,0.19664153323920816,0.8846633580582195,0.1651042221543988
263,0.0050201416015625,0.007206187776604757,0.01386481802426343,0.8224678179959004,0.007206187816690533
348,0.02349853515625,0.6428703597318098,0.671451355661882,0.8631193527261999,0.6428698893812118
3701,0.3084564208984375,0.3114978651139969,0.35391447785813984,0.8795398512754858,0.3114976727147248
371,0.105865478515625,0.605949207383884,0.6396563217539442,0.8121052041407961,0.6059489376051227
3733,0.1109466552734375,0.1291120988975968,0.17906554484310666,0.9092408021179114,0.12911180972438374
3771,0.6188201904296875,0.7386360109124486,0.6869521093244213,0.998106421261372,0.7386359681276949
3806,0.02734375,0.08343390342886314,0.10110104020925847,0.9836192446730226,0.08343378187392324
3816,0.2885589599609375,0.7354206977682233,0.6747964152719237,0.8798192877395009,0.7354203301687202
3829,0.130645751953125,0.3282667523481628,0.4297351243459028,0.9554978653633236,0.3282667480202748
3862,0.2374267578125,0.375656281929705,0.4685153560489008,0.9959057421945563,0.37522444571255364
3873,0.0959625244140625,0.4552310900532901,0.5655780196993261,0.868677114277467,0.4552310009663424
3874,0.0490570068359375,0.116061413526203,0.19230206351529344,0.8892110367082869,0.11606139296768384
416,0.3406524658203125,0.5977536168035169,0.6016032064128256,0.9967158691250927,0.5977533392700766
433,0.0005340576171875,0.0003561339144281477,0.001816086333950337,0.971802880216069,0.0003561339151995877
453,0.4048919677734375,0.4679423295169248,0.5303009508871679,0.9884538401665738,0.46794181561892656
470,0.8975830078125,0.8951959867043017,0.7210253341312587,0.8724134039492646,0.895196196767247
514,0.6475067138671875,0.6156721757841108,0.5811319305790201,0.8869498501567383,0.6156723345332913
5298,0.56787109375,0.7377992848728743,0.6961084390030607,0.9283279005930637,0.7377995433760486
5299,0.070068359375,0.06102953363915508,0.08856631439570409,0.8474761060153068,0.06102941907130796
5412,0.2859344482421875,0.6385000042855147,0.5967149629431795,0.9831353090342937,0.6384969477507086
5465,0.600921630859375,0.6355936377727718,0.6113270621161471,0.9140667089482001,0.635611933393814
5466,0.5049896240234375,0.7821006337356837,0.7251679889472693,0.9407124678200441,0.7821005969547529
5476,0.306640625,0.7934281980900529,0.7236227491531467,0.9969771078614931,0.7934281047485325
5509,0.831207275390625,0.8980674022686512,0.7411595591758505,0.9837340995294529,0.8980680176336922
5514,0.22906494140625,0.30212929319931037,0.349962422577552,0.8872206533725526,0.30212929001180366
6507,0.855987548828125,0.8505444646336909,0.7619281140021924,0.9479387568622782,0.8505457626135825
6510,0.6479949951171875,0.835687723766972,0.76199187349387,0.9220957104757792,0.8356879885358536
6515,0.819305419921875,0.854132877229288,0.7630331753554502,0.9685612392225658,0.8541330496427213
6517,0.7899017333984375,0.8627069014293701,0.729109398451861,0.9198750239735238,0.8627070134987883
6526,0.7584228515625,0.8495962011301246,0.7613556166193672,0.9949617587333485,0.8495966733226239
6533,0.89892578125,0.8801143515557446,0.7562088951620168,0.8785964172479136,0.8801145280603268
6544,0.781890869140625,0.8322148135689927,0.7447418449560941,0.990021003219389,0.8322152458621952
6555,0.45806884765625,0.8426265669339339,0.7693388128804037,0.9714650218946055,0.8429796077032816
6556,0.683380126953125,0.8635177516402298,0.7519145267357531,0.9937328555812068,0.8635175410743874
6561,0.58392333984375,0.8709789632612029,0.7660768133897473,0.94268451196092,0.8709791548638088
6565,0.613311767578125,0.8846640872709706,0.7307352616471627,0.9953335376711273,0.884664255201229
6572,0.5408782958984375,0.8397303714707492,0.7473045656605349,0.996975077337432,0.8397306197556781
6580,0.868438720703125,0.8677750463248664,0.7309479625170621,0.9863374389074732,0.8677751396131523
6589,0.7517547607421875,0.8789206734027097,0.7616039366937093,0.9808269278201236,0.8789194048856003
6600,0.7730560302734375,0.8360391920194967,0.7258450800602162,0.9694325067943927,0.8360392914757374
6601,0.6486053466796875,0.7961184154215745,0.7342442743159867,0.9711214149415632,0.796118489877072
6602,0.447540283203125,0.77808210691352,0.7116790041963318,0.9939910089095381,0.7780819932818216
6603,0.274993896484375,0.766999452591466,0.7221914162138183,0.8575209757988163,0.7669992825287298
6609,0.383087158203125,0.8631519073235722,0.7286604672866047,0.9660015447602515,0.8631519204638699
6610,0.703125,0.8817508219033605,0.750641707882051,0.9642673389656496,0.8817509341969009
6613,0.9647979736328125,0.8813307196274214,0.723764705882353,0.9895912904238355,0.881330926917137
6614,0.8438720703125,0.8487997276085485,0.6760405146839398,0.8964931290514008,0.8488329472205914
6627,0.61419677734375,0.8697653705013608,0.7641478926377061,0.9774734584575115,0.8697653299435956
6630,0.447357177734375,0.801321133003161,0.7081631648870738,0.932113829056684,0.801321075242274
6634,0.386566162109375,0.732583259533582,0.7176156492272937,0.9380364223441098,0.7326095037764918
6637,0.5916748046875,0.8254730118071466,0.7330514760421303,0.9965188109288461,0.8254728925900787
6639,0.4711151123046875,0.7863423242405774,0.7110021890168459,0.9970986900844874,0.7863423476736288
6651,0.6590423583984375,0.8143585457919378,0.7591572526685961,0.9372724005066588,0.814362982758585
6652,0.4738006591796875,0.8401416981057708,0.7529525076249226,0.9918725080293531,0.8401418890225735
6658,0.81878662109375,0.8711500556016348,0.7386041386462705,0.9631551402271101,0.8711505102218394
6680,0.79107666015625,0.842370420512742,0.7508386979780578,0.9626876494532767,0.8423758915421827
6682,0.47393798828125,0.8371985177454564,0.7342350660142184,0.9565592144058559,0.8371986008967934
6686,0.765869140625,0.8695998795310358,0.7520942735683921,0.9997484119837108,0.8695998935363145
6687,0.8173675537109375,0.8445510438938229,0.7575940737408808,0.9649442778640329,0.8445667241426226
6689,0.19854736328125,0.82942259932965,0.6856584563171697,0.868283665486707,0.8294229670531781
6694,0.623260498046875,0.8269687006516527,0.7240676764992471,0.9237901963844567,0.8269687405388852
6699,0.6576385498046875,0.8318702288805062,0.7307464764224813,0.9735216581123621,0.8318702721185608
6703,0.6458587646484375,0.912542829350219,0.7455961653684842,0.9931943734159195,0.9125432433497862
6707,0.5613555908203125,0.8481354599753183,0.6949127064230034,0.9572809271885039,0.8480919608898676
6710,0.557952880859375,0.852387368876702,0.7445105067719848,0.975515142363604,0.8523876460207155
6715,0.1813507080078125,0.7670242803723308,0.7120143203116773,0.9700148514446015,0.7670245198769665
6722,0.1930999755859375,0.7944090196644406,0.7046164881897833,0.9030959026504533,0.7944089069886684
6728,0.6018829345703125,0.8785587169465211,0.7295831582317744,0.988385810447964,0.878558890125821
6743,0.519805908203125,0.7794276927459837,0.7399972501031211,0.9498339672625933,0.7794277681252026
6752,0.804412841796875,0.8738561306180149,0.7491884873404026,0.9877334375745276,0.873858280635243
6760,0.715545654296875,0.8448972973790134,0.766765505692206,0.9378183739721379,0.844897813086341
6762,0.2573394775390625,0.7329477585806287,0.7346654445462878,0.8736894550385884,0.7329477203050576
6765,0.141998291015625,0.7239193202492368,0.7259392691713844,0.9269187915613125,0.7239188116633744
6770,0.3177642822265625,0.8132233533433696,0.737153967225257,0.9031929675136543,0.8132234314848836
6773,0.2783660888671875,0.7436997105685328,0.7353776263486655,0.9388237793116253,0.7436995615584805
6775,0.7294464111328125,0.8425980341890806,0.7658596869256606,0.9647582095551013,0.8425883527572989
6776,0.793975830078125,0.8487133316167049,0.7798753081049732,0.9757750872531383,0.8487047164648087
6777,0.633819580078125,0.8453951286972947,0.767921979968778,0.9018937813541139,0.8453953300716762
6778,0.625579833984375,0.8522060978175662,0.7631397536936635,0.9924574698179496,0.8522060769772984
6779,0.6394195556640625,0.8317278967914913,0.7428942727188341,0.9897552198529624,0.83172804540875
6781,0.459259033203125,0.7852272797518025,0.70675221217831,0.9978973376361069,0.7852272184303145
6795,0.305419921875,0.8184191674329985,0.6951803383338653,0.9521877466282698,0.8184194075843592
6810,0.35174560546875,0.6802601199864371,0.6721869782971619,0.7858264231937074,0.6802603623106348
6833,0.6443939208984375,0.8518895318965206,0.7720279268213847,0.9904814746031317,0.8518896825378984
6836,0.6215667724609375,0.7789395108193963,0.7257333567539083,0.9814816429546757,0.7789395187371713
6838,0.44110107421875,0.8084957501059662,0.7590935235246751,0.9748709700636533,0.8084957146599028
6849,0.571533203125,0.7813647873419652,0.7224202574663391,0.9599220368075221,0.7813648676991125
6866,0.4485015869140625,0.7993803099545793,0.7492588267002066,0.9794659893490829,0.7993803740896823
6869,0.13031005859375,0.4977828506258351,0.5441197639268749,0.9400357406102501,0.49778285772020736
6874,0.221649169921875,0.5729981188832725,0.5725609304392918,0.9001616371499391,0.5729976839545985
6876,0.188262939453125,0.35566407239793063,0.35733333333333334,0.9842069019561159,0.3556632398276265
6878,0.81640625,0.8585901976649776,0.7064207165661582,0.9999100600594161,0.8586171700767348
6880,0.4859161376953125,0.8423249738106824,0.7502368959154156,0.962983562001884,0.8423253460384087
6892,0.6154327392578125,0.7782526557619058,0.7607769916142557,0.9978373404565815,0.7783006900214198
6897,0.4115753173828125,0.6497261780620018,0.5990316097204458,0.8321697187128944,0.6497258532341097
6916,0.7026519775390625,0.7820593363858663,0.7734511019576202,0.91816172210858,0.7820594465814891
6922,0.046112060546875,0.1329155731692292,0.21704848823492892,0.88264001133401,0.13291553468347383
6923,0.642974853515625,0.6701880515011889,0.5852290076335878,0.9794744227473613,0.6701879083889327
6924,0.9599151611328125,0.8838125437123815,0.7289382099940902,0.9913972419832064,0.88381277035511
6925,0.8722991943359375,0.8613826656571678,0.7189274864614978,0.9246715276670044,0.8613828408100573
6926,0.8411712646484375,0.8854503586785679,0.7563228502309215,0.945713632519697,0.8854509455308615
6927,0.6816558837890625,0.8945529878409527,0.7659201088029483,0.9803940719478675,0.8945533199870577
6936,0.765045166015625,0.8229251009747756,0.7469485304577915,0.9739514436210428,0.8229251219532039
6938,0.502685546875,0.8103164266028394,0.7440597705987583,0.985511399143104,0.8096487967520153
6939,0.553619384765625,0.7198440997158454,0.7053477395951164,0.993391972261259,0.7199715923229356
6946,0.5653533935546875,0.834925263003161,0.7476954592010925,0.9908985506971211,0.8349255369344364
6947,0.546600341796875,0.8224577333983744,0.7286014475834696,0.9641770240352646,0.8224579373763358
6948,0.0903472900390625,0.7384105910807073,0.6754262788365095,0.7514679001629463,0.738410532843051
6950,0.190277099609375,0.8038279727945542,0.7430203358117091,0.9505999445162059,0.8038278515508049
6951,0.402435302734375,0.5752320092024773,0.6679157239819005,0.7623607964928987,0.5752318120967272
6955,0.1948394775390625,0.6436838266502206,0.6517669922773999,0.833911200392162,0.6436839083404574
6956,0.4825592041015625,0.7946857816468209,0.7519357255848805,0.9454113716481023,0.7946858698848406
6961,0.20367431640625,0.17569022271126644,0.3066009750561044,0.9880464340750112,0.17569007565178452
6962,0.0603179931640625,0.0869598876212717,0.19060212514757968,0.9606299412967289,0.08695987815603222
6963,0.2954864501953125,0.5336876402012727,0.5121446399220795,0.9615148565072399,0.5336876733757892
6964,0.2600250244140625,0.7330292790424437,0.6480602603735794,0.9772409674103738,0.7330296977450456
6976,0.1558685302734375,0.27307036827961023,0.415296431111669,0.945103062514662,0.27307018033290115
6980,0.2829437255859375,0.5623422373796493,0.6003748941830935,0.9537721300611695,0.5623422325207038
6988,0.006378173828125,0.0026461934252378283,0.012764956834290705,0.9849769963272172,0.0026461581288903684
