ID,IOU_RASTER,IOU_VECTOR,F1_BOUNDARY,Shape_Similarity_Index_raster,Shape_Similarity_Index_vector
116,0.501068115234375,0.5472700882248729,0.5621971587043032,0.7216641480990797,0.5472699726155794
161,0.1230316162109375,0.15587731341160727,0.21881430671239588,0.9906030268904783,0.15587691976740456
191,0.1390838623046875,0.09615663416521975,0.08092347020290781,0.9740874790963878,0.09615615905466497
2075,0.2187957763671875,0.687910713286239,0.7137570923443796,0.9026909989017267,0.6879106176463721
2084,0.7249603271484375,0.8325013492350282,0.7466234287242578,0.9561562577585994,0.8324851778283162
2085,0.2360076904296875,0.7175418699027586,0.6711956521739131,0.946522903219848,0.7175418872193678
2086,0.0491180419921875,0.6067243340908168,0.7209949271804942,0.9770772543981366,0.6067240687811296
243,0.1098785400390625,0.1665602731668973,0.20200251043582335,0.8725709142491128,0.16655996749805985
263,0.0050201416015625,0.0074120131139835035,0.014950997925459618,0.8218995868121257,0.007412013155701853
348,0.02349853515625,0.6853077745203314,0.7074446680080483,0.889489142285147,0.6853073386343042
3701,0.3084564208984375,0.316543441363774,0.39074492604444044,0.877454209372269,0.3165432285684348
371,0.105865478515625,0.6302008898279923,0.642651083660034,0.9516175009847886,0.6302007307608466
3733,0.1109466552734375,0.13283862991276074,0.18122826143383688,0.8101104883871717,0.1328383500626035
3771,0.6188201904296875,0.7434214361043677,0.7144754762665411,0.9856751189824201,0.7434215415760699
3806,0.02734375,0.08912719324146838,0.10512661440415093,0.9810774305490799,0.08912688916687589
3816,0.2885589599609375,0.7543361592476282,0.7062381852551984,0.8983181513232192,0.7543358877909192
3829,0.130645751953125,0.3146427634048272,0.4711034221765692,0.9357720759648005,0.31464276314837997
3862,0.2374267578125,0.3817389355311551,0.4838811133826073,0.965275501974549,0.38135488934080547
3873,0.0959625244140625,0.4623625248254759,0.6256115554865264,0.8183612438811352,0.4623624802039747
3874,0.0490570068359375,0.11796065078969771,0.1801835726053189,0.9545650210893643,0.11796064157341138
416,0.3406524658203125,0.6098119914224136,0.6088491295938104,0.9463144116444374,0.6098117821932163
433,0.0005340576171875,0.00033770749153507303,0.001771117166212534,0.948816044511681,0.00033770749259671876
453,0.4048919677734375,0.46340984325047957,0.5322195704057279,0.7609816793337851,0.4634093402566055
470,0.8975830078125,0.8878712724213672,0.7631296891747053,0.9294066602353898,0.8878716202094233
514,0.6475067138671875,0.6134846758898581,0.6044103021365617,0.91401993326872,0.6134851273639143
5298,0.56787109375,0.7303611071505534,0.695096029757838,0.9924470585185304,0.7303620337629468
5299,0.070068359375,0.06636273325755894,0.12397830768831573,0.8771052225978028,0.0663626892633005
5412,0.2859344482421875,0.6387130448721122,0.6186254885139644,0.9702335521427716,0.63870997062429
5465,0.600921630859375,0.6473751376077651,0.6394306611214685,0.9083206241986532,0.6473741466485115
5466,0.5049896240234375,0.7860261595994028,0.7425946524945413,0.9558851737204082,0.7860261699197593
5476,0.306640625,0.8080411835285878,0.7460527656106754,0.9748370584656795,0.8080410935775115
5509,0.831207275390625,0.8942981281841776,0.7697016898806397,0.974009755720362,0.894298820893087
5514,0.22906494140625,0.30470043898945404,0.36609508573713945,0.8969448092522764,0.30470043333669794
6507,0.855987548828125,0.8307640041888946,0.7693513050795816,0.9304805218227916,0.8307657028846481
6510,0.6479949951171875,0.7984229098365009,0.7623409669211196,0.987838372322286,0.7984324626458297
6515,0.819305419921875,0.8520350335451942,0.7868582195007066,0.9526043611482226,0.8520353039763539
6517,0.7899017333984375,0.8656717019353655,0.7509955570182656,0.9456869973905608,0.8656718730341102
6526,0.7584228515625,0.8468915112861594,0.7747898665726209,0.9858897485125719,0.8468919996238808
6533,0.89892578125,0.8772597338045186,0.7751667103462334,0.8729797440333734,0.8772601295037085
6544,0.781890869140625,0.8311078062292478,0.7722285336286113,0.9662618177016322,0.8311082516301369
