ID,IOU_RASTER,IOU_VECTOR,F1_BOUNDARY,Shape_Similarity_Index_raster,Shape_Similarity_Index_vector
116,0.501068115234375,0.5429038912494991,0.5690549505052801,0.9748273620526264,0.5429037956436408
161,0.1230316162109375,0.1551361889891158,0.21489695680793963,0.9983393804936268,0.15513573456874055
191,0.1390838623046875,0.12248351009566089,0.07573983608542936,0.9436260416726682,0.12248299522817317
2075,0.2187957763671875,0.667788392432884,0.6946648760835062,0.9763910303836076,0.6677883480098971
2084,0.7249603271484375,0.8402756399622056,0.7329717896412757,0.945694812675982,0.8402784035721476
2085,0.2360076904296875,0.7327604403631003,0.6529619146928844,0.934367150546858,0.7327604759980634
2086,0.0491180419921875,0.614571747843408,0.7204648160103292,0.9899477896197524,0.6145716297766498
243,0.1098785400390625,0.16045977397458502,0.18968086601996345,0.9270983485957547,0.1604594417432834
263,0.0050201416015625,0.00686310435081025,0.014391924152513471,0.8051551908186498,0.006863104390063277
348,0.02349853515625,0.6517996904873861,0.68582995951417,0.9001492956694854,0.6517992196976492
3701,0.3084564208984375,0.3192489318695599,0.3716022805232902,0.8995322486542869,0.3192486664340236
371,0.105865478515625,0.6012508410778822,0.640621718126444,0.9430667992951238,0.6012506454423607
3733,0.1109466552734375,0.12947607886756463,0.1768281101614435,0.7998439875671036,0.1294758098611877
3771,0.6188201904296875,0.7440119021708923,0.7082231244840541,0.9961887261549494,0.7440119838478897
3806,0.02734375,0.0883362045160405,0.09192898377083106,0.9807848222917154,0.08833615287343455
3816,0.2885589599609375,0.7356135935539176,0.7048243921265921,0.9616904066680301,0.7356132906281109
3829,0.130645751953125,0.32042967463082056,0.43912284529783985,0.9529889014305435,0.32042966931429434
3862,0.2374267578125,0.37863380758825327,0.4682562482045389,0.9203526630438654,0.3781834402077681
3873,0.0959625244140625,0.42004629882206257,0.5571933244000488,0.8549861404295532,0.4200461867767451
3874,0.0490570068359375,0.11226923271454436,0.17855152008919,0.909934679332469,0.11226922238440465
416,0.3406524658203125,0.6089772109469702,0.6062083056396622,0.9769582686422563,0.6089769594703548
433,0.0005340576171875,0.00033662294447923285,0.0017673465059559576,0.971372388199544,0.0003366229457399324
453,0.4048919677734375,0.4768949128956627,0.5509577090840129,0.9607419618800384,0.476894415786006
470,0.8975830078125,0.8930297019264678,0.7546699875466999,0.9101961672173898,0.8930300490669781
514,0.6475067138671875,0.48704235777832655,0.47116994055062816,0.9147312897820922,0.4870429164311166
5298,0.56787109375,0.7159078514684432,0.6873417928241308,0.9765267719713818,0.7159084147801825
5299,0.070068359375,0.022733760271698725,0.024917424813119315,0.8600218359564746,0.022733761406425697
5412,0.2859344482421875,0.6398100924384164,0.6145983993828946,0.9879716029423062,0.6398070303409275
5465,0.600921630859375,0.6104381201115352,0.5796050892890852,0.9179646129451927,0.6104322111648347
5466,0.5049896240234375,0.7870690481786423,0.7396947024251299,0.9613355736275239,0.7870690930852126
5476,0.306640625,0.8170455518865878,0.7289337919174549,0.9998227350597703,0.8170455016385683
5509,0.831207275390625,0.8936642583696444,0.7566102688053907,0.9628855170390818,0.893664993060037
5514,0.22906494140625,0.30230982637294534,0.3589579434649857,0.876838559320725,0.3023098197124687
6507,0.855987548828125,0.8563536033101293,0.7817491126885537,0.9326822633559513,0.8563551179882326
6510,0.6479949951171875,0.8375682303283692,0.7679026810944931,0.9556302095037565,0.837577940212321
6515,0.819305419921875,0.8562170734266243,0.7764626111053787,0.9556837054899826,0.8562172961843945
6517,0.7899017333984375,0.8651533194188276,0.7410701052319549,0.9212932360998252,0.8651534596287499
6526,0.7584228515625,0.845623908166233,0.776746111538234,0.9919880843400103,0.8456244177998373
6533,0.89892578125,0.8830291970236517,0.7712478835327998,0.8473393905171805,0.8830295417408663
6544,0.781890869140625,0.8293133941334326,0.7711194524177523,0.9795072477558149,0.8293138910032928
6555,0.45806884765625,0.8556911089010104,0.7821358027858297,0.9970664747008615,0.8558817156237944
6556,0.683380126953125,0.850613556191747,0.7585027300835472,0.9991123785419397,0.850613386856088
6561,0.58392333984375,0.8730223620650054,0.7840107025879965,0.9793903455205906,0.8730225824286948
6565,0.613311767578125,0.886999531437647,0.7616882889813616,0.9590138096999007,0.8869996230690683
6572,0.5408782958984375,0.8450043234359159,0.7624044658472892,0.9436765747724382,0.8450045249798609
6580,0.868438720703125,0.8733587862911976,0.7517713426100038,0.9408239054783062,0.87335907194409
6589,0.7517547607421875,0.8783524095032591,0.7885913555363598,0.8889786681283472,0.8783509243013213
6600,0.7730560302734375,0.7494520798979661,0.700958216079507,0.9818470617035564,0.749452235907111
6601,0.6486053466796875,0.7950919276747427,0.746099068784725,0.9930146584742701,0.7950920765678223
6602,0.447540283203125,0.7715888735712403,0.7148355172729772,0.9882232543552631,0.7715886681132352
6603,0.274993896484375,0.7638902304184984,0.7353100118888929,0.9669525874150309,0.7638901909047663
6609,0.383087158203125,0.8594360707235296,0.7412774070543374,0.9494816240756048,0.8594360752218226
6610,0.703125,0.8845074934305425,0.7675390097063521,0.9157384568130729,0.8845076474002147
6613,0.9647979736328125,0.8802402892493857,0.7521534847298356,0.9880664395742985,0.880240597096733
6614,0.8438720703125,0.8455116932086024,0.7350110432217188,0.9442943282865149,0.8455050164572392
6627,0.61419677734375,0.8673265196915851,0.7625204339426364,0.9896164730511191,0.8673265222146416
6630,0.447357177734375,0.8177862913456945,0.7419597517397029,0.9595150557062676,0.8177862075742697
6634,0.386566162109375,0.748032996684732,0.7377364066193853,0.9929428210006621,0.7480634211539778
6637,0.5916748046875,0.8260744704562646,0.757492218763895,0.9791483092880471,0.8260744974116009
6639,0.4711151123046875,0.7753887603663225,0.7255496588324488,0.9357194745140616,0.7753888361450642
6651,0.6590423583984375,0.8248460889948767,0.7708039280458873,0.9699626072346424,0.8248507958679793
6652,0.4738006591796875,0.8463294107279239,0.7772213863876226,0.9534755214179009,0.8463295961334485
6658,0.81878662109375,0.8699809113355367,0.7621442125237191,0.9651211348282404,0.8699815893180506
6680,0.79107666015625,0.8475766429148706,0.7668258543790962,0.8575161058354394,0.8475825630854178
6682,0.47393798828125,0.8355837443320715,0.7469335200704782,0.9301669600842293,0.8355838656877963
6686,0.765869140625,0.8766225391828971,0.7648845962000634,0.9897944999944299,0.8766226784102646
6687,0.8173675537109375,0.8387728666900373,0.7583722933939745,0.9051919390981715,0.8388006743056879
6689,0.19854736328125,0.8259280133142465,0.7008292368042107,0.8507399084258629,0.8259281736168967
6694,0.623260498046875,0.839425622866959,0.7408340378543453,0.9265446465640412,0.8394256735335628
6699,0.6576385498046875,0.8287757940145458,0.7296742107539282,0.9758103632239834,0.8287759340366858
6703,0.6458587646484375,0.9119540958801846,0.7549112837759481,0.981185331087299,0.9119545531029505
6707,0.5613555908203125,0.866928843449346,0.7236978841917113,0.960539899019631,0.8669121416197451
6710,0.557952880859375,0.8595809796893482,0.7598484217539768,0.9747974279233287,0.8595814077919406
6715,0.1813507080078125,0.75742550976434,0.7175509359809701,0.8979473261871681,0.7574260450058695
6722,0.1930999755859375,0.7810175441714899,0.7258767772511848,0.8922597282333199,0.7810178118056876
6728,0.6018829345703125,0.8794238251368325,0.750799286036522,0.9817591361892726,0.8794240668758047
6743,0.519805908203125,0.7771990672135347,0.7372756933115824,0.9955255232713505,0.7771993618786402
6752,0.804412841796875,0.8799620091065409,0.7598412388574403,0.9958676291819197,0.8799638264693156
6760,0.715545654296875,0.8430420347677748,0.7733907559793893,0.9323338933424246,0.8430425605588122
6762,0.2573394775390625,0.745980674331277,0.7512644943742903,0.9968026477194926,0.745980692276133
6765,0.141998291015625,0.7194989422414149,0.7428606522139655,0.9325297388542503,0.719498514459913
6770,0.3177642822265625,0.836520227269169,0.7586269800249308,0.8669301231583351,0.8365203622383107
6773,0.2783660888671875,0.7660998432630104,0.7488413231912259,0.9947220466938252,0.7660997671020292
6775,0.7294464111328125,0.8488616896229392,0.7777708612157241,0.943682305659445,0.8488522249710246
6776,0.793975830078125,0.8396663130302252,0.7964558420976805,0.9133893968167949,0.8396569000218282
6777,0.633819580078125,0.8449989924873268,0.7756740249541925,0.9245117021396957,0.844999348981356
6778,0.625579833984375,0.8523373581268122,0.7803987384961546,0.9983500005323449,0.8523375247463413
6779,0.6394195556640625,0.8189799774161821,0.7363831059831368,0.9854162963089093,0.8189802213047688
6781,0.459259033203125,0.7875598187203271,0.7401341619365984,0.9959548600175875,0.7875597541917422
6795,0.305419921875,0.8276521871524481,0.7279814106888539,0.8974607037895073,0.8276524037928698
6810,0.35174560546875,0.7709988705551521,0.7298283714897597,0.9225734358406127,0.7709993292903408
6833,0.6443939208984375,0.8428938854107275,0.7850731119358011,0.9894845790898417,0.842894491549965
6836,0.6215667724609375,0.7745270954729124,0.7364999830720791,0.9807568209128278,0.7745272070347795
6838,0.44110107421875,0.807927385207423,0.7708940276766205,0.9848821612796408,0.8079274144092587
6849,0.571533203125,0.8007725056691589,0.736797782378329,0.9734608532392517,0.8007727590550059
6866,0.4485015869140625,0.7863520410669479,0.768112769776299,0.9541763874137235,0.7863521652535623
6869,0.13031005859375,0.4577130733355537,0.5364753636261135,0.9098685428149604,0.45771307059523936
6874,0.221649169921875,0.5610784199483574,0.572794976635514,0.9698119319028387,0.561077997103955
6876,0.188262939453125,0.34613215011932397,0.34143974424844437,0.9646387246544397,0.34613126436844605
6878,0.81640625,0.8676470208122053,0.7394739039665971,0.9793952492297315,0.8676753183947307
6880,0.4859161376953125,0.8417107390142641,0.7506640996271294,0.9747287357596275,0.8417111238352074
6892,0.6154327392578125,0.7677741639041971,0.7620037963192209,0.8512577507230217,0.7678246200437464
6897,0.4115753173828125,0.6308385798058741,0.5970924769222266,0.9819443622284639,0.6308382862439111
6916,0.7026519775390625,0.778691171208704,0.7869111910149796,0.9986819247247475,0.7786915501514521
6922,0.046112060546875,0.1352644818446939,0.22820561099604594,0.9162211421250184,0.13526444321944153
6923,0.642974853515625,0.6800234188440083,0.630623344588447,0.9330535232163434,0.6800233286984018
6924,0.9599151611328125,0.8512597944076625,0.7156135414001876,0.9032183867433783,0.8512601556674944
6925,0.8722991943359375,0.8727704884866601,0.7544239179493565,0.9942533362846103,0.8727707138123674
6926,0.8411712646484375,0.8847047817616579,0.7715446145114663,0.9790522417095568,0.884705702373969
6927,0.6816558837890625,0.8932460448618479,0.770651749707298,0.9617238526183276,0.893246569073287
6936,0.765045166015625,0.8240727567203089,0.757123435507155,0.9680095889796017,0.8240729402735552
6938,0.502685546875,0.8195788399576077,0.7569056231502795,0.9907088476446606,0.8190763766374097
6939,0.553619384765625,0.766148951790962,0.7147531989105089,0.9646584238471931,0.7662977954968178
6946,0.5653533935546875,0.8395094103516255,0.7644316209830856,0.9670257211447706,0.8395097790837965
6947,0.546600341796875,0.8234525582005479,0.7521883888607148,0.9584658891968703,0.8234527758493776
6948,0.0903472900390625,0.7232565634545937,0.673469387755102,0.6028584547716418,0.723256508112491
6950,0.190277099609375,0.762855824431535,0.7237862097103224,0.8945092411157497,0.7628557605214275
6951,0.402435302734375,0.7351049438592612,0.6814799432388468,0.7394468190057095,0.7351048058058914
6955,0.1948394775390625,0.47826493416472055,0.661912070055069,0.9506108061845542,0.47826484599750907
6956,0.4825592041015625,0.8035575662645429,0.7660855591041315,0.8939249842974359,0.803557691864238
6961,0.20367431640625,0.1778496954490404,0.31710919767986456,0.9863010550127558,0.17784968505010695
6962,0.0603179931640625,0.07941466349652548,0.11619846771251369,0.9967248566562896,0.07941464936642675
6963,0.2954864501953125,0.523803926918865,0.5282279995648863,0.9773892158426948,0.5238039688649385
6964,0.2600250244140625,0.7349921970764943,0.6270555101299173,0.9224234886923837,0.7349925654847841
6976,0.1558685302734375,0.26769172224903753,0.418159509202454,0.9749064181689313,0.2676915095467889
6980,0.2829437255859375,0.5633225365721237,0.6045418507192207,0.980772624493696,0.5633226517003438
6988,0.006378173828125,0.005858963312940806,0.022548630408892417,0.9940962754175174,0.005858947813556591
6989,0.0005035400390625,0.0016155208817764336,0.0021969974368363236,0.9145430928478806,0.0016155208890614784
