ID,IOU_VECTOR,F1_BOUNDARY,Shape_Similarity_Index
100,0.1846347557007182,0.3120953615427587,0.18448752933721185
115,0.25595551264679506,0.40848417535533976,0.2542516862726057
116,0.4578664150535558,0.630413729663626,0.45522918234492443
117,0.7128139296185083,0.8350673342725463,0.7118645795386322
132,0.0928039719313592,0.16987623545921232,0.09323335587488012
147,0.2574650275876733,0.40987684087266557,0.25719652526279185
161,0.04070372874496008,0.07822917472899796,0.04071345188723475
162,0.26006550888146185,0.4129215851200952,0.2608393542066619
175,0.09560441748184784,0.17455051911127084,0.09548237533380446
176,0.4656362922525151,0.6364216891385428,0.46524082905090974
191,0.10209694918489541,0.18531382487430456,0.10190394616961534
206,0.09595944611122482,0.17518549889138973,0.09652052194007942
2061,0.03672039116426119,0.07095041243475245,0.035554487502986475
2062,0.1691815018594583,0.30088100185457667,0.14302576532396824
2063,0.006629096745878366,0.013170882437847684,0.006833582146714074
2064,0.0005315241242411565,0.0010624835128636113,0.0005507137260657442
2065,0.5540819072981782,0.7197232615844051,0.5500206127489904
2066,0.4122911060264403,0.5839529506548028,0.4127144890048826
2067,0.054884686865665104,0.10405821996639174,0.054917482325157446
2068,0.187428844127776,0.315688549941486,0.18840169523375078
2069,0.6302537046272305,0.7751486252581753,0.6294964176069321
2070,0.4570624296606826,0.6286314679837003,0.45553375868812895
2073,0.691495770811714,0.8198601059661962,0.6910864563686108
2074,0.6156168281671697,0.7664359715368134,0.6133125409828737
2075,0.5632111405443564,0.7212855220434216,0.5625708519084601
2078,0.28843530808798823,0.44806877944029316,0.2897973724198546
2079,0.220188205705401,0.361287854150931,0.2203293809384817
2080,0.2875837101529234,0.4476100052346836,0.2889203044037615
2083,0.13083435651117967,0.23144281784985446,0.13101925904636197
2084,0.1679800898120388,0.2878213025517104,0.17095758131013405
2085,0.08066250032350007,0.14932408477149706,0.081936646362281
2086,0.019341436387000404,0.037948886794114976,0.019348430801152366
2087,0.6426613342813678,0.7877287404216858,0.6396743560963717
2088,0.1966901201411616,0.32881234654468994,0.1974835460515471
2089,0.7046696395242658,0.8271811825402309,0.7044389734556867
2090,0.5052023637339182,0.6746217683420556,0.503944928284768
2091,0.6001383436143118,0.7532964941942955,0.5999222172263458
223,0.18763776174259972,0.3162466320229216,0.18684985095586862
224,0.2290615330946964,0.3731654949804617,0.23015244727431433
243,0.15103280924251045,0.2625584436901467,0.1505808700354851
244,0.6763812758829273,0.8085051330584417,0.6765833652962054
263,0.007411351470407143,0.01471365487314815,0.007411351506208458
264,0.6648390580820368,0.800668513335757,0.6638407686199489
283,0.07704879359706499,0.14307469691656383,0.07704356181619337
284,0.5663658925375215,0.725240356622881,0.5646530058092765
304,0.20106016586538275,0.33578688448517463,0.19831935090258335
324,0.25732654816745076,0.40997066921488157,0.2581034923206897
325,0.34316507314686,0.5120057248550353,0.34931892837481693
347,0.12158953421820821,0.2169118469981113,0.12115996164220519
348,0.2836836566774177,0.4439290736698139,0.28350344809901296
3680,0.42455803788933744,0.59621024387437,0.42486507433745807
3681,0.3920345162021024,0.5634802957289262,0.3917109959211423
3699,0.36032929560195404,0.530024458965193,0.3604464377623381
370,0.17965847061698498,0.30492128215060504,0.17869682351774682
3700,0.2627974076588832,0.41654790924695373,0.26273149054296036
3701,0.26625913935939904,0.4207221886208654,0.26609464982746633
371,0.5303040881097656,0.6984602685907904,0.5286565901865421
3716,0.5111908385553122,0.6771382694315745,0.5111546539667519
3717,0.6007447326256584,0.7510959286383014,0.6006312781442483
3732,0.46489752433204073,0.6352377405105466,0.46526090192182323
3733,0.13350939521836713,0.23559738707040812,0.13339091358976352
3746,0.1059158371648115,0.1917290194541538,0.10525625121623519
3759,0.001312926676566887,0.0026224103206668728,0.0013135168004899812
3771,0.5039188345011573,0.6702105303549477,0.5041233674734243
3782,0.4917334463809615,0.6596257124486821,0.49153114823525934
3793,0.46265198892616577,0.6334163507979385,0.4619669053858931
3804,0.06833112089820828,0.12792124007537847,0.06846910698349962
3805,0.20287192233426685,0.3379883228713477,0.20130328957787147
3806,0.11405663873235866,0.20475913845336538,0.11405663846068903
3816,0.5954784042252281,0.7478558540121937,0.5943937966231135
3817,0.13146915870227663,0.232386641257238,0.13146956760619577
3829,0.21513322367811727,0.3540899376710876,0.21513322373480043
3840,0.5997677190700641,0.7502432257132666,0.5996051341658396
3841,0.05735862998043653,0.10849418230312091,0.05735862999876336
3851,0.6063640518473078,0.7556123792738652,0.606304113352671
3862,0.038334004934555806,0.07383752194544244,0.03854014909800414
3873,0.4127563059866461,0.584362486328051,0.41271272678445
3874,0.020783855968900696,0.040721364954256864,0.020791769569516106
393,0.1486304270355782,0.25901565413999716,0.1478226395691317
394,0.5575182095144324,0.7178250893704018,0.5558065480591118
416,0.42346201835997427,0.5957918584608969,0.4232635712312043
433,0.0,0,0.0
434,0.005335826929976331,0.010615013982482605,0.005383568478540744
435,0.2000217386337208,0.33374581418336624,0.1994655906421867
452,0.0,0,0.0
453,0.012135609693109738,0.023980214669160234,0.012186562223349635
454,0.015194386023372738,0.029934301163524288,0.01522168239363501
468,0.0059542190489897265,0.011837952336676692,0.005954221453597921
469,0.0003761141511773783,0.0007519454850169278,0.00037772408122714737
470,0.09124703358468247,0.16725789864251558,0.09171034200013281
481,0.0,0,0.0
482,0.006834131936470116,0.01357548720229804,0.006834131936470103
4824,0.10331401817862372,0.1873107036622422,0.10405827084924443
4827,0.00033269245828225204,0.0006651636216440372,0.00033269245828225204
483,0.0067622107255088095,0.013433597440117533,0.0067854025941817605
